country_code,Account,Master_id,Account_id,latitude2,longitude,country2,Postal_code,street_name,Street_number
PL,"Tromp, Krajcik and Streich",1506,,50.3257904,19.0018119,Poland,41-106,Northwestern,718
PH,"Dooley, Wilderman and Thiel",1120,,9.0651,123.0524,Philippines,4214,Autumn Leaf,2
PH,Gulgowski Group,1229,,14.609579,120.993122,Philippines,8404,Gale,32
CO,Stokes and Sons,2047,,1.2255938,-77.6611917,Colombia,525537,Hollow Ridge,6
BR,Gleichner Group,1705,,-15.0738149,-44.1340439,Brazil,39470-000,Acker,7
PT,Osinski-Leannon,2222,,40.8024339,-8.5959634,Portugal,3860-042,Hermina,1
PT,Littel-Tremblay,1851,,38.7960995,-9.1540186,Portugal,2620-005,Lerdahl,4
MX,"VonRueden, Morissette and Bartoletti",2030,,25.9375976,-100.3638252,Mexico,54927,Jay,6540
BR,Nolan-Stehr,1028,,-20.7371116,-48.9110606,Brazil,15400-000,Aberg,5
CZ,Ferry-Johnson,2615,,49.6933676,14.0095887,Czech Republic,261 01,Hoard,3046
PK,Quigley LLC,1052,,30.8043158,72.2069276,Pakistan,29051,Talisman,8
US,Leuschke-Terry,2481,,41.5399755,-72.9934468,United States,6705,Hanson,130
SE,VonRueden Inc,2396,,47.0169394,-68.1430203,Sweden,113 03,Springview,1
FR,Abernathy Inc,1644,,44.7721717,-0.6995221,France,33614 CEDEX,Truax,1
PH,"Graham, Bednar and Hamill",1704,,9.8411782,123.9121342,Philippines,6328,Bunker Hill,974
TH,MacGyver LLC,1555,,16.6714164,99.2823264,Thailand,90190,Pepper Wood,648
BR,"Mohr, Collier and Powlowski",2110,,-21.2352558,-46.7865516,Brazil,37810-000,Sunnyside,2
BR,Hickle Group,1280,,-24.068741,-46.6512239,Brazil,11730-000,Jenifer,42
CN,"Schiller, Franecki and Feest",1955,,36.049805,-115.244096,China,0,Stoughton,420
TH,Wehner-Glover,2580,,16.269546,103.035694,Thailand,44140,Independence,5
KR,"Schroeder, Mann and King",1959,,34.9904542,126.4816856,South Korea,0,Grover,3
CZ,"Gislason, Bogisich and Prosacco",2169,,49.4434442,15.8815566,Czech Republic,592 14,Mallory,26
CN,Hills-Funk,2232,,29.709214,107.606105,China,0,Schlimgen,675
US,Pouros-Doyle,1820,,38.9374808,-77.0852258,United States,20016,Montana,7
JP,"Cremin, Prohaska and Labadie",2382,,33.7356633,130.7183918,Japan,822-0034,Pierstorff,104
CA,Paucek-Langworth,1445,,46.25006,-83.5666,Canada,P0T,Schmedeman,8
AR,"Muller, Block and Schoen",2328,,-34.6637851,-58.5017947,Argentina,2500,Trailsway,645
CN,"Zemlak, Bashirian and Schowalter",1936,,27.685255,105.390592,China,0,Westerfield,80
JP,Boehm-Nolan,1346,,38.282236,140.3411789,Japan,990-0812,3rd,6763
US,Langosh and Sons,2175,,38.8163486,-104.8512993,United States,80905,Holmberg,3
JP,Labadie Group,1383,,38.3559764,140.3748668,Japan,999-3776,Boyd,3063
CN,Rolfson-Homenick,2450,,36.275231,113.310158,China,0,Carberry,4
CN,Koelpin Group,2522,,31.264698,110.839164,China,0,Del Mar,59150
CH,"Pouros, Reinger and Wiza",1840,,47.3920847,8.5382066,Switzerland,8042,Mosinee,3565
CN,Boyer-Bergnaum,2344,,23.590649,101.317787,China,0,Village Green,7
SE,"Schmidt, Wiegand and Crist",2255,,56.0660092,12.7332992,Sweden,254 62,Carberry,5
CN,Runte LLC,1928,,30.594336,105.236903,China,0,Elka,76
ZA,"Prohaska, Douglas and Lang",1989,,-31.5469052,29.0213682,South Africa,5163,Graceland,594
KR,Aufderhar Group,2438,,36.586148,128.1867972,South Korea,0,Barnett,45098
CN,Lehner-Roberts,1623,,27.1840722,114.9749001,China,0,Carberry,3
PH,"Shields, Champlin and Veum",2365,,9.9137002,124.0939065,Philippines,6331,Harbort,36097
PT,"Bahringer, Ruecker and Smitham",2234,,39.3688081,-9.3284939,Portugal,2520-053,Tennyson,92
CN,Romaguera and Sons,1978,,23.982311,116.831826,China,0,Dahle,8787
BR,"Mayer, Schaden and Yost",1925,,-22.6475546,-47.1947232,Brazil,13150-000,Hudson,8283
GB,Wisoky-Walter,1951,,54.7598905,-1.3347302,United Kingdom,L74,Kipling,89
HU,DuBuque-Fay,2590,,47.4115468,18.880086,Hungary,2035,Harbort,151
PH,Buckridge-Kunde,2593,,7.1774408,124.5350175,Philippines,3814,Eagan,44316
CN,Gerlach LLC,2172,,41.117245,121.128279,China,0,Vahlen,79
CN,Greenfelder LLC,1927,,47.013342,89.832786,China,0,Carey,76
NO,Bosco and Sons,1186,,63.4400274,10.4024274,Norway,7445,Steensland,65543
CN,"Wunsch, Cremin and Ryan",2014,,26.686335,107.520386,China,0,Hollow Ridge,97755
GR,"Bruen, Kuhic and Marks",1613,,36.7225782,25.2825598,Greece,0,La Follette,2
CN,Hansen Inc,1384,,31.238854,121.331694,China,0,Commercial,7
FR,Bayer LLC,2119,,43.8324929,4.3662321,France,30028 CEDEX 9,Lyons,46490
CN,"Daniel, Miller and Volkman",1103,,29.56492,121.52229,China,0,2nd,83
CN,Dicki LLC,1066,,23.681774,113.056042,China,0,Acker,1
CN,DuBuque-Howe,2312,,25.830694,114.933546,China,0,Butterfield,3
CN,"Williamson, Wilderman and Schmidt",1246,,24.487326,109.733126,China,0,Anhalt,91
PL,Pouros-Schiller,1126,,51.3895069,22.1851171,Poland,24-170,Artisan,43270
BR,Kirlin and Sons,1844,,-30.0336816,-52.893221,Brazil,96500-000,Mallard,621
BR,Hilpert-Dickens,2454,,-17.1113356,-43.8203315,Brazil,39390-000,Schlimgen,37
FR,DuBuque Group,2623,,48.6463593,1.8015218,France,78514 CEDEX,Kipling,860
CN,Schroeder and Sons,2563,,22.562964,113.156269,China,0,Sunfield,45
FR,O'Keefe and Sons,1295,,48.7381259,2.3536083,France,94659 CEDEX 1,Cascade,39
PK,Witting LLC,2149,,32.1018288,72.7912031,Pakistan,67391,Northridge,6223
PT,Shanahan-Bosco,1900,,41.3272921,-8.6275135,Portugal,4745-235,Dakota,2881
FI,"Murray, Larkin and Green",1557,,63.8601923,23.4541136,Finland,68300,Hovde,64659
CN,Stroman Group,1304,,29.163159,121.007244,China,0,Buell,23479
PT,Skiles Inc,2198,,40.347979,-7.0160004,Portugal,6320-475,Mockingbird,1230
CN,Harris-Stehr,2142,,29.956858,107.209965,China,0,Walton,2518
CN,Reilly LLC,1274,,22.837926,108.319371,China,0,4th,6170
PT,Altenwerth-Morar,1744,,41.0534668,-8.3490278,Portugal,4575-069,Roxbury,40857
AR,"Heidenreich, Von and Kirlin",1881,,-25.7792984,-64.9562897,Argentina,4424,Warrior,6
BR,Brown and Sons,1340,,-20.7736517,-49.7107263,Brazil,15150-000,4th,2
ZA,Kerluke LLC,1807,,-28.959987,31.751934,South Africa,3850,Claremont,40
CN,"Jaskolski, Rodriguez and Kilback",1864,,24.89604,118.592147,China,0,Prairieview,3
CN,"Rohan, Hoeger and Armstrong",1710,,28.46763,119.922796,China,0,Green Ridge,9
PH,Gislason-Pacocha,2278,,14.4547788,120.5851587,Philippines,2133,Northport,37
CN,Schneider Inc,1417,,29.237137,91.773134,China,0,Parkside,92
AR,Larson-Fritsch,1793,,-33.9162938,-64.3897946,Argentina,6140,Manley,77
CN,Hudson and Sons,1953,,32.399108,119.443303,China,0,Declaration,6
BR,Ratke LLC,1291,,-29.7569364,-51.8311441,Brazil,95860-000,Vernon,39
PL,"Ledner, Trantow and Rogahn",2546,,52.6235765,14.6349097,Poland,66-470,Springs,7315
CN,Schulist-Beier,2140,,33.423357,109.152893,China,0,Sutherland,62
US,"Kuhn, Littel and Schaden",1427,,47.61,-122.33,United States,98175,Tony,21
PL,Murray-Reilly,1389,,49.494604,19.7094323,Poland,34-480,Eagan,18
SE,Abbott Inc,1098,,59.3125021,18.0760798,Sweden,116 23,Maryland,4072
PH,Kuhn Inc,2470,,8.189424,124.086692,Philippines,9202,Marquette,353
LU,"Wiegand, Murray and Haley",1778,,49.5636147,6.0123531,Luxembourg,L-4982,Weeping Birch,39366
PT,"Schmidt, Ritchie and Gulgowski",1549,,39.4048977,-9.135404,Portugal,2500-070,Warbler,34743
US,"Powlowski, Morissette and Rolfson",2150,,29.4418162,-98.4801308,United States,78215,Cody,260
CO,Fay LLC,1391,,10.8698035,-73.9830029,Colombia,478008,Portage,75
CN,Donnelly Inc,2340,,31.074834,109.879153,China,0,Maryland,39
GR,Beer Group,1228,,39.0799649,26.5785197,Greece,0,Vahlen,1016
BG,Labadie Group,1383,,43.5592985,25.9323591,Bulgaria,7159,Hoard,2
FR,O'Hara Inc,1717,,48.8039832,2.4347009,France,94704 CEDEX,Oakridge,3
CO,Kemmer Inc,1921,,6.8740602,-74.9910112,Colombia,52848,Rockefeller,3
CN,"Macejkovic, Spinka and Dooley",1512,,22.935289,113.670324,China,0,Northwestern,2241
GM,Stehr-Willms,1983,,13.5712781,-15.3262905,Gambia,0,Algoma,1
CN,Krajcik-Rogahn,2097,,38.430793,100.812859,China,0,Northport,69
PL,"Berge, Welch and Carter",1719,,52.7704654,17.9583306,Poland,88-306,Hayes,1035
CA,Brown and Sons,1340,,54.71681,-115.40226,Canada,L2T,Oak Valley,53
PH,"Konopelski, Harris and Pouros",1449,,10.890811,124.457075,Philippines,6540,Pond,9
CO,Koepp-Bahringer,1607,,4.4979714,-73.9118159,Colombia,251607,Golf View,3
KH,Keebler-Hilpert,1676,,11.142722,105.8290298,Cambodia,0,Montana,6
IT,Schiller Inc,1017,,45.0651725,7.6385118,Italy,10141,Waxwing,53955
CN,"McLaughlin, Streich and Fahey",2523,,41.5220136,111.7047656,China,0,Jenna,9082
BR,Nitzsche-Purdy,1138,,-15.8916202,-52.2618826,Brazil,78600-000,Meadow Valley,41455
BR,Quigley and Sons,1000,,-30.0336816,-52.893221,Brazil,96500-000,Leroy,4303
PH,Conn Group,2536,,10.6993883,122.5024428,Philippines,5020,Kinsman,53769
GR,"Quitzon, Yost and Bauch",1688,,40.5555236,22.4712129,Greece,0,Mosinee,10277
PT,"Kshlerin, Gleichner and Hickle",1686,,41.1509639,-7.9737002,Portugal,4640-580,Carpenter,41
CN,Roberts Inc,1380,,44.766541,129.688614,China,0,Manitowish,8705
BR,Stanton-Schmitt,1577,,-23.207633,-47.2997218,Brazil,13320-000,Dawn,88
CN,Rowe-Hackett,1444,,41.095685,121.1268459,China,0,Sunnyside,688
PT,"Fay, Cummings and Feest",1251,,41.2096879,-7.8210803,Portugal,5030-304,Forster,720
DE,Bernhard Inc,1265,,51.4964248,7.1215271,Germany,45886,Orin,4
US,Kemmer-Kub,1490,,38.6289203,-90.2051538,United States,63180,Judy,5
MX,Jast-Quigley,1725,,18.5591814,-99.5982999,Mexico,40230,Leroy,69
PK,Rogahn-Douglas,1293,,28.0159533,69.5483393,Pakistan,63211,Ridgeway,9
PH,Rempel-Funk,2466,,13.657259,123.5098357,Philippines,4425,Maple Wood,910
CI,D'Amore Inc,1485,,5.2858205,-3.3036439,Ivory Coast,0,Cordelia,606
FR,"Wehner, Pagac and Conroy",2109,,45.1721845,5.7078052,France,38030 CEDEX 2,Loftsgordon,21
SE,Olson-Hackett,1309,,59.3609203,17.841489,Sweden,165 60,Hoffman,23213
JP,Rogahn and Sons,1378,,37.4391941,140.5728754,Japan,963-4603,Manley,13122
CR,Dooley Inc,1470,,10.6267206,-85.4383376,Costa Rica,50101,Boyd,77
CR,"Ernser, Ziemann and Larson",2112,,10.5943971,-85.2017554,Costa Rica,50402,Kingsford,69
PT,"Ortiz, Stiedemann and Gusikowski",1873,,37.0734616,-8.7751983,Portugal,8650-104,Sutherland,884
PK,"Dare, Koss and Okuneva",2039,,32.1561962,74.1188104,Pakistan,52311,Roxbury,2
BR,Tromp Inc,2502,,-21.2915055,-50.3436312,Brazil,16200-000,Starling,0
CN,Wisoky and Sons,1413,,26.0765362,119.2807519,China,0,Granby,622
CA,Welch LLC,2564,,44.7515479,-79.8779499,Canada,L4R,Nova,7
BR,"Hoppe, Conroy and Volkman",1833,,-7.1580805,-35.8549426,Brazil,58117-000,Lyons,355
CA,Thiel-Maggio,1824,,42.7665598,-81.1747498,Canada,N5R,Merchant,4
US,Emmerich-Konopelski,1821,,35.2037032,-80.7842188,United States,28205,Fremont,5546
CN,Williamson-Rempel,2403,,32.051599,121.420114,China,0,Waxwing,855
MX,Kirlin-Dare,1758,,20.6523028,-87.0696273,Mexico,88736,Northfield,15049
FR,Dickinson LLC,1314,,43.4945737,5.8978018,France,75455 CEDEX 09,Doe Crossing,329
GR,"Spencer, Ondricka and Mueller",1513,,37.401244,22.1364871,Greece,0,Mosinee,1316
CN,Carter Inc,1652,,31.93957,121.012416,China,0,Carey,31
PL,Will LLC,2059,,50.6657079,18.0732903,Poland,46-053,1st,75525
CN,Medhurst LLC,1633,,27.048088,119.28827,China,0,Texas,58721
CN,Beatty-Daugherty,2309,,29.086221,119.571633,China,0,Riverside,532
CA,Quitzon and Sons,2251,,49.18306,-119.5524,Canada,E5L,Elka,4626
ES,"Reinger, Mills and McKenzie",1069,,28.4391484,-16.2845785,Spain,38110,Haas,800
HR,Rolfson-Kohler,1592,,46.1743441,16.9184542,Croatia,48321,Dunning,538
SE,Windler-Blanda,2370,,57.6983773,11.982711,Sweden,412 20,Spaight,3697
CN,Labadie LLC,2026,,27.335916,113.500997,China,0,Pond,60
GB,Barton and Sons,1048,,52.2063851,-0.9009942,United Kingdom,NN4,Bluejay,35323
CA,Prosacco and Sons,2129,,46.08336,-73.18245,Canada,S3N,Bowman,63
CR,"Jacobs, Kerluke and Mueller",1276,,9.3607067,-83.7145811,Costa Rica,12004,Forster,1
PT,Beer-Watsica,2016,,38.8145081,-9.4043725,Portugal,2710-145,Onsgard,6943
CN,Nikolaus Group,1773,,23.12911,113.264385,China,0,Chinook,0
US,"Padberg, Romaguera and Hickle",1037,,30.02,-89.98,United States,70187,Reinke,470
TH,Schimmel-Mayert,1109,,15.5885562,103.98402,Thailand,45140,School,5651
BR,Sporer Inc,2049,,-21.8737026,-51.8452266,Brazil,19400-000,Toban,2
PT,Vandervort-Lebsack,1853,,38.5866475,-8.923424,Portugal,2950-137,Orin,70
TH,Swift Group,1381,,18.2868231,99.4819782,Thailand,52120,Coolidge,1971
JP,"Goyette, Kozey and Little",1332,,35.3179014,136.9037455,Japan,480-0132,Ronald Regan,600
PH,"Cole, Mitchell and Hickle",1808,,14.1929998,121.1317352,Philippines,7210,Manitowish,9929
CA,"Jacobson, Koch and Emmerich",2456,,50.2536,-96.06116,Canada,H4S,Talmadge,6935
PT,Schulist-Fisher,1089,,39.3438828,-8.0659871,Portugal,2205-806,Linden,44390
CO,"Batz, Weber and Stamm",1175,,3.9878168,-75.946324,Colombia,763029,Kennedy,6614
CO,Mohr-Block,1621,,8.688031,-73.666377,Colombia,204047,Huxley,2082
CN,Walsh-Beer,2213,,1.3573565,103.8832261,China,0,Tony,197
FR,Considine-Purdy,1839,,48.4990903,7.3118635,France,67137 CEDEX,Bunting,2079
CN,Rosenbaum and Sons,1396,,30.978349,107.980213,China,0,Westport,78
PH,"Stanton, Bode and Becker",1466,,7.8394835,126.0502748,Philippines,8111,Maple,9601
JP,Kessler Inc,2181,,38.2956138,140.9969841,Japan,985-0862,Warrior,2
CN,"Windler, Zieme and Robel",1768,,37.910325,93.341907,China,0,West,650
CZ,Braun LLC,1364,,49.6321378,18.2218546,Czech Republic,739 46,Toban,2
FR,Jenkins Inc,1370,,46.6473105,0.813275,France,20184 CEDEX 1,Tony,22
CO,"Moen, Shields and Johnson",1685,,6.961969,-75.4190689,Colombia,52038,Buell,4
CN,Powlowski Inc,2029,,30.5383451,117.0666454,China,0,Ryan,86
CN,Collins and Sons,1266,,40.081331,111.395534,China,0,Artisan,309
CN,"Kunde, Cummerata and Mann",1961,,26.571674,117.669428,China,0,Bay,956
CA,"Cassin, Beer and Romaguera",1972,,44.5007687,-80.2169047,Canada,L9Y,Packers,25947
CN,Cremin-Welch,1213,,23.353501,116.078631,China,0,Welch,612
CN,Harris-Vandervort,1772,,29.604453,112.385429,China,0,Village Green,60
VN,Schmitt Group,1774,,9.7494365,105.5327831,Vietnam,0,Mitchell,1
SE,"Trantow, Kilback and Lebsack",1958,,57.5798009,11.9641514,Sweden,427 40,Thierer,68943
CN,"O'Reilly, Thiel and Parisian",2065,,19.710084,110.735357,China,0,Farwell,67
BG,Kris Group,1347,,43.2370452,23.1251092,Bulgaria,3500,Ridgeview,15
BR,Kub-Hickle,1072,,-12.7398884,-60.1422676,Brazil,78995-000,Bluestem,90
ZA,Doyle-Will,1850,,-34.007765,24.7371099,South Africa,2661,Oxford,9
CN,"Rutherford, Ebert and Treutel",1960,,35.319084,114.540858,China,0,Huxley,7113
CY,Marvin LLC,1797,,34.9922836,34.0140113,Cyprus,0,Florence,48
MY,"Larson, Gulgowski and Schumm",1696,,1.5484759,103.7983752,Malaysia,80902,Schmedeman,7398
IE,"Leffler, Lueilwitz and Quitzon",2011,,53.916791,-6.9711886,Ireland,C15,Lakeland,4722
CN,Runte and Sons,1492,,31.920658,120.284938,China,0,Tomscot,48
PT,"Lowe, Ondricka and Koss",1510,,38.8179787,-9.3854336,Portugal,2710-102,Atwood,9
PH,Lang-Zieme,1680,,13.8645517,122.0680526,Philippines,4307,Milwaukee,6133
MX,O'Hara and Sons,1561,,23.7322067,-99.1829833,Mexico,87078,Milwaukee,37437
BR,"Halvorson, Fahey and Kilback",2139,,-23.1770273,-46.4970116,Brazil,12955-000,Pine View,460
CN,Blanda-Batz,2358,,35.580629,104.610668,China,0,Dayton,9376
JP,Corwin and Sons,1505,,38.2513578,140.8817471,Japan,984-0075,Westport,8660
CN,Aufderhar-Doyle,1426,,25.575165,111.824739,China,0,Ronald Regan,347
AU,Feil Inc,2201,,-33.8651294,151.2078882,Australia,1213,Miller,8878
CN,"Kling, Hegmann and Vandervort",1731,,37.9611361,-122.5021248,China,0,Stang,821
CN,Kutch Group,1002,,34.000317,115.319842,China,0,Blackbird,7217
SE,"Muller, Borer and Mueller",1792,,59.8505671,17.6418492,Sweden,753 09,Little Fleur,79
CN,Turcotte Inc,1718,,19.701143,110.242109,China,0,Buell,3
CA,"Schulist, O'Hara and Casper",1723,,49.2725714,-123.1207968,Canada,V6Z,Graceland,7
PH,"Botsford, Koch and Hegmann",1530,,6.5439791,121.869164,Philippines,7303,Briar Crest,293
PH,"Emmerich, Emmerich and Bartoletti",2381,,17.6992092,121.5038757,Philippines,4507,Schurz,4111
MA,"Hamill, Thiel and Buckridge",2071,,34.0181246,-5.0078451,Morocco,0,Continental,601
CN,Wunsch and Sons,1009,,30.9833081,121.1229953,China,0,Troy,69
JP,Wilderman Inc,2240,,37.7977942,139.1253637,Japan,959-1855,Truax,14
FR,Graham-Hartmann,1522,,47.8225694,0.3908219,France,76029 CEDEX,Montana,42
CO,"Ryan, Hartmann and Gerhold",2488,,7.38153,-73.919121,Colombia,135067,Loeprich,2
BR,Glover Group,1736,,-22.4101426,-47.5717516,Brazil,13500-000,Schurz,394
BR,"Grant, Murphy and O'Kon",1937,,-3.9997372,-38.4429274,Brazil,61700-000,Columbus,92
FR,"Thompson, Kemmer and Mitchell",1245,,46.6750305,4.3642884,France,71309 CEDEX,Ridgeview,84900
AS,Rodriguez-Prohaska,2286,,-14.2697392,-170.6618234,American Samoa,96799,Duke,4986
GR,"Wiegand, Emmerich and Reilly",1248,,37.1562778,24.4886232,Greece,0,Kipling,827
CA,Nader-Pacocha,1877,,44.55015,-64.24874,Canada,N9A,Summit,29762
CN,MacGyver LLC,1555,,25.8516667,114.7766667,China,0,Northfield,8
CN,Wolf-Bashirian,1261,,25.242158,117.326355,China,0,Sundown,443
KH,Stracke and Sons,1915,,13.6579053,102.5809026,Cambodia,0,Elka,96
KR,Paucek-Altenwerth,1998,,36.6424341,127.4890319,South Korea,0,Bonner,6
CN,Wunsch Inc,1596,,34.645233,119.248149,China,0,Grover,632
US,Schneider Group,2136,,43.0709333,-89.3274391,United States,53716,Brickson Park,21
PT,"West, Steuber and Walker",1608,,41.5212778,-8.1366948,Portugal,4820-560,Eastlawn,6
CN,Jerde-Huel,2609,,27.098536,114.972769,China,0,Johnson,6778
BR,"Anderson, Howe and Bradtke",1799,,-25.3631459,-49.0801588,Brazil,83420-000,Summerview,6331
CO,Parker-Denesik,1430,,6.6169319,-75.7720328,Colombia,51457,Ohio,75127
CZ,Bogisich and Sons,1345,,49.9481168,14.6774529,Czech Republic,251 63,International,35
PT,"Hintz, Schowalter and Green",2528,,37.0914183,-7.7047624,Portugal,8800-114,6th,3117
JP,Bauch-Treutel,1919,,42.2531168,143.3092266,Japan,865-0122,Bashford,210
PH,"Lakin, Mayert and Boehm",2197,,13.6361135,123.1924955,Philippines,4500,Burrows,973
CN,Daugherty and Sons,2606,,38.240395,114.926498,China,0,Hallows,4
CN,"Reilly, Lesch and Hauck",2304,,34.363184,107.237743,China,0,Kennedy,9
SA,"Sauer, Wolf and Goodwin",1870,,25.3141558,49.6299077,Saudi Arabia,0,Ronald Regan,4172
IE,"Huels, Leffler and Johnson",1963,,35.7797381,-80.7087609,Ireland,P31,Tony,0
CN,Bogisich and Sons,1345,,31.032243,121.227747,China,0,Derek,78
CN,"Abernathy, Hills and Predovic",1170,,23.0668254,113.2996685,China,0,Sycamore,859
JP,Ruecker Inc,1064,,35.4889372,139.3909552,Japan,228-0027,Rigney,98
CN,Mante-Thiel,1001,,31.223878,121.524135,China,0,Huxley,9563
CN,"Medhurst, Aufderhar and Mosciski",1857,,26.170171,118.190467,China,0,Glendale,758
CN,Denesik Group,2205,,32.009016,112.122426,China,0,Farmco,6396
US,Predovic LLC,1203,,30.02,-89.98,United States,70187,Johnson,84530
CN,Mosciski Group,1572,,25.049518,116.420098,China,0,Center,92
PL,"Kiehn, Schmitt and Fay",1785,,49.9569799,22.3925325,Poland,37-230,Stephen,299
PL,"Marks, Schmidt and Mayert",2018,,51.7864657,16.667577,Poland,64-130,Ilene,75097
CN,Fritsch Group,2332,,22.637151,114.012813,China,0,Bowman,1
PT,Connelly-Stanton,1289,,41.5256088,-8.346058,Portugal,4805-458,Pierstorff,0
US,Thiel-Streich,1503,,40.04,-76.31,United States,17622,Eagan,270
FR,Simonis-Gutmann,1198,,47.3591366,2.8002946,France,45922 CEDEX 9,Kinsman,3932
CN,"Abshire, Turcotte and Hettinger",2105,,36.309203,113.110378,China,0,Golf Course,256
SE,"Hansen, Daugherty and Hamill",1333,,59.2963732,18.068622,Sweden,112 75,Holmberg,15
CN,"Wolff, Barton and Lynch",2183,,24.979855,109.983076,China,0,Swallow,7778
CN,Howe LLC,2216,,31.803171,118.002516,China,0,Columbus,6858
PL,Boyer and Sons,1439,,53.8044834,21.7303948,Poland,12-201,Kropf,78
US,"Kuhic, Bode and Orn",1882,,40.1929685,-74.6502902,United States,8650,Dapin,8
PT,Dickinson Group,1659,,38.751115,-9.4574506,Portugal,2755-163,Basil,221
CN,"Tillman, Stokes and Beier",2256,,19.233277,109.412626,China,0,Hansons,6
CZ,Aufderhar LLC,2491,,50.1380318,13.9911619,Czech Republic,273 02,Cottonwood,26
SE,Kohler LLC,1179,,56.1929385,15.2667633,Sweden,372 34,Fallview,90057
PL,Ortiz-Wintheiser,1836,,52.6386769,22.563616,Poland,43-356,Hallows,65157
CF,Kerluke LLC,1807,,5.3956496,26.4916731,Central African Republic,0,Hermina,59
CN,Keeling Inc,1856,,23.020673,113.751799,China,0,Lakewood Gardens,35
NO,"Monahan, Weber and Weimann",1721,,59.8436248,10.790337,Norway,1257,Petterle,130
CN,Kerluke-Medhurst,2480,,29.461194,110.152436,China,0,Reinke,8
SE,"Collins, Kub and Lynch",2247,,63.8223321,20.2753893,Sweden,412 86,Fair Oaks,52
CN,Brekke Group,1916,,31.323217,119.445437,China,0,Judy,53
BR,Gorczany-Greenfelder,1474,,-28.7137096,-49.3091437,Brazil,88820-000,Dwight,24703
PH,Gislason Group,1173,,11.4222249,122.055373,Philippines,2806,Killdeer,29
PL,Hermann Inc,2202,,49.5962241,19.1332531,Poland,34-350,Crowley,70
CN,Connelly-Collins,1545,,26.319938,113.810157,China,0,Londonderry,5
FR,Senger and Sons,1042,,49.03353,2.0768291,France,95021 CEDEX,Loftsgordon,76943
CO,Shanahan and Sons,2483,,4.625907,-75.761865,Colombia,634027,David,99503
MX,Reichel Group,1848,,18.8478608,-99.1843676,Mexico,91560,Susan,40
PL,"Kunze, Will and Wiegand",1172,,51.82709,17.4539199,Poland,63-720,Union,72794
CN,"Stark, Erdman and Pfannerstill",1872,,41.068909,122.949298,China,0,Garrison,20842
PH,"Borer, Fay and Streich",2293,,10.527572,125.16258,Philippines,6607,Sachtjen,749
CN,Kris-Reinger,2338,,40.2023282,116.2398367,China,0,Spenser,6617
CN,"Bode, Buckridge and Torp",2437,,39.9459413,116.3817634,China,0,Dryden,2904
CN,O'Kon-Prosacco,2147,,38.058088,117.230602,China,0,Morrow,553
GR,"Swift, Brekke and Kessler",1418,,37.4132997,23.125332,Greece,0,Bultman,7617
MX,"Kuvalis, Schamberger and Schoen",2570,,22.052089,-98.2007943,Mexico,93995,Sachtjen,3982
CN,"Huel, Simonis and Rippin",1257,,40.7809019,-74.138917,China,0,Comanche,720
VN,"Bogan, Fisher and Watsica",1531,,10.9574128,106.8426871,Vietnam,0,Pond,74558
CN,"Fahey, Hintz and Volkman",2182,,38.5142512,116.5977552,China,0,Forest Dale,5356
CN,Collins Group,2155,,37.177129,119.942275,China,0,Luster,51632
CN,"Deckow, Schaefer and Berge",1525,,23.9563274,113.1916737,China,0,Little Fleur,8936
BR,"Dach, Nicolas and Paucek",1496,,-29.8990311,-51.0536949,Brazil,94000-000,Mosinee,7003
CN,Ernser-Beahan,1558,,37.8298386,112.5511892,China,0,Parkside,6785
PL,"Pfeffer, Fahey and Gerlach",2235,,49.69427,22.0193601,Poland,36-200,Basil,4495
FR,Legros Group,1086,,49.0915297,1.4784611,France,27204 CEDEX,School,18881
CZ,Walsh and Sons,2611,,49.1418733,15.673001,Czech Republic,675 26,Paget,19563
JP,Rippin Group,2010,,33.3297722,133.2308851,Japan,789-1301,Evergreen,621
CN,Dicki-Medhurst,1014,,32.629398,110.798266,China,0,Old Gate,25
CN,Walker and Sons,1829,,28.888555,120.047651,China,0,Maple,309
CI,Wisozk-Jenkins,2277,,7.6730918,-5.5722297,Ivory Coast,0,Grasskamp,2685
VN,"Lockman, Ward and Marks",1604,,12.5049537,107.6925674,Vietnam,0,Vernon,6
CN,Weber-Grady,1945,,30.830898,120.92585,China,0,Cordelia,51299
US,Ryan-Hackett,2410,,42.2827426,-83.1488186,United States,48217,Del Mar,594
HU,Denesik Inc,2189,,47.9527415,21.6927245,Hungary,4404,Everett,544
NZ,Prohaska Group,1036,,-36.881315,174.6774579,New Zealand,1746,Maryland,976
FR,Ankunding LLC,1455,,49.2066705,2.0391896,France,13834 CEDEX,Graedel,750
TH,"Bergstrom, Wehner and Mayer",2058,,13.7754325,100.5127381,Thailand,10300,Alpine,74
CN,Smitham Group,1055,,24.6613135,102.3589828,China,0,Stang,3408
PK,Shields Inc,1065,,34.0112004,71.9795856,Pakistan,43261,Cardinal,88
BR,Reichel LLC,1308,,-21.9111483,-56.4719928,Brazil,79260-000,Hoffman,7964
BR,Lowe-DuBuque,2031,,-29.2231867,-51.3423619,Brazil,95180-000,Onsgard,310
PH,Sawayn and Sons,1242,,8.972681,125.408732,Philippines,8601,Buell,467
CN,Lockman Inc,1786,,49.16291,127.98658,China,0,Waubesa,3946
CN,Brown-Hilpert,1284,,28.153607,120.692025,China,0,Northridge,46
CN,Hudson-Cremin,2428,,31.135176,121.439288,China,0,Onsgard,7
